Region,Date,Year,Week,Total Tests,Total RSV,Test Positivity Rate,PM2.5,PM10,SO2,O3,NO2,Max.Temp,Min.Temp,Temp.Range,Avg.Temp,Prcp,RH,WS,AP
Los.Rios,2018/5/27,2018,21,24,8,0.333333333,46.375,35.03125,43.25729058,33.32,16.2338,15.2,-0.1,15.3,7.25,32,94.50520833,2.572916667,1017.147917
Los.Rios,2018/6/3,2018,22,38,19,0.5,43.375,38,32.92766875,33.81,9.21300721,13.7,-3.3,17,5.1875,22.2,92.859375,2.885416667,1018.138021
Los.Rios,2018/6/10,2018,23,30,15,0.5,44,42.75,17.96665,33.32,15.44386419,12.5,-3.3,15.8,4.4125,70.8,95.921875,2.453125,1015.558854
Los.Rios,2018/6/17,2018,24,51,30,0.588235294,36.125,63.125,13.2048,35.77,21.87111419,15.3,0.8,14.5,6.325,14.6,97.078125,2.135416667,1020.485938
Los.Rios,2018/6/24,2018,25,44,27,0.613636364,34.875,45.25,28.561275,24.255,26.56205,15.3,-3.4,18.7,7.3125,20,95.08016304,2.989583333,1019.815648
Los.Rios,2018/7/1,2018,26,47,26,0.553191489,41.25,35.875,27.742525,27.93,20.4121,14.6,-3.4,18,7.5421875,108.4,95.00572887,5.164378647,1013.893447
Los.Rios,2018/7/8,2018,27,33,22,0.666666667,11.25,39.25,24.3005,30.87,14.4055,14.2,-0.9,15.1,7.741071429,43.8,94.02846056,3.364171607,1013.167799
Los.Rios,2018/7/15,2018,28,32,18,0.5625,41.25,39.625,32.9465,27.195,15.7873,13.8,-0.7,14.5,7.6,46.8,95.21354167,4.380208333,1016.371875
Los.Rios,2018/7/22,2018,29,22,12,0.545454545,45.875,40.875,33.4312,32.83,11.5103,12.6,-1.9,14.5,4.88125,9.2,92.43591486,2.828125,1021.094656
Los.Rios,2018/7/29,2018,30,25,11,0.44,59.625,47.32291625,23.452275,41.405,12.76285,12.5,-2.5,15,3.8125,0.6,93.98958333,2.546875,1021.75
Los.Rios,2018/8/5,2018,31,23,8,0.347826087,47.125,38.75,38.307675,37.24,13.8979,12.3,-4.6,16.9,5.525,136.8,94.109375,4.15625,1018.873958
Los.Rios,2018/8/12,2018,32,17,9,0.529411765,46.25,34.625,48.158875,30.0649986,17.8459,15.5,1,14.5,8.1875,146.8,95.30729167,4.171875,1015.289063
Los.Rios,2018/8/19,2018,33,20,3,0.15,28.75,32.625,46.475525,33.32,13.66525,15.5,-2.7,18.2,6.35,26.6,91.72916667,3.802083333,1022.046875
Los.Rios,2018/8/26,2018,34,14,3,0.214285714,15.75,32.25,39.7192,36.995,11.92155,15.1,-3.5,18.6,6.175,26.2,91.15625,3.463541667,1020.472396
Los.Rios,2018/9/2,2018,35,32,4,0.125,26.625,25,51.38475,36.26,10.50215,16.9,-1.1,18,8.6875,32.2,89.703125,4.369791667,1018.214063
Los.Rios,2018/9/9,2018,36,14,1,0.071428571,15,30.875,48.918675,34.3,10.90635,18,-2,20,7.5875,17.6,85.20052083,4.013020833,1019.699479
Los.Rios,2018/9/16,2018,37,23,2,0.086956522,14.875,38.125,62.870175,36.995,11.6419,18,-2,20,7.1375,27,86.22916667,3.557291667,1018.439583
Los.Rios,2018/9/23,2018,38,14,2,0.142857143,9,32.125,51.34545,30.38,8.65035,15.8,4.3,11.5,10.4125,123.8,88.86458333,8.692708333,1010.209896
Los.Rios,2018/9/30,2018,39,25,3,0.12,7,29,41.563025,31.85,8.7843,15.7,1.3,14.4,9.0125,42,86.765625,5.609375,1012.544792
Los.Rios,2018/10/7,2018,40,22,0,0,7.375,33.875,54.50255,36.995,9.823,21.4,-1.3,22.7,8.1375,27.4,81.72956731,4.836137821,1018.20024
Los.Rios,2018/10/14,2018,41,16,1,0.0625,7.375,31.125,28.23705,35.525,10.7489,16.8,-1.4,18.2,8.6,22.4,82.890625,5.104166667,1018.467708
Los.Rios,2018/10/21,2018,42,18,2,0.111111111,2.625,36.75,5.793475,24.99,9.3154,19.3,0.7,18.6,10.3125,42.4,84.24320652,6.321557971,1015.14966
Los.Rios,2018/10/28,2018,43,17,0,0,4.625,29.875,50.608575,25.48,11.10845,20.6,1.6,19,11.7,29,86.515625,4.036458333,1016.625
Los.Rios,2018/11/4,2018,44,12,1,0.083333333,2.5,37.75,83.345475,20.825,9.83475,20.6,0.4,20.2,11.675,85.2,88.57291667,5.4375,1012.25
Los.Rios,2018/11/11,2018,45,17,0,0,4.25,48.2678575,74.23115,22.05,6.3262,25.8,-0.2,26,12.025,29,83.5625,4.8125,1013.376563
Los.Rios,2018/11/18,2018,46,15,0,0,2,37.875,68.6964,18.865,4.4415,21.9,1,20.9,11.4,10.2,84.43636775,3.764945652,1016.090512
Los.Rios,2018/11/25,2018,47,14,0,0,2.625,30.5,73.520475,25.725,5.66585,21.2,1.4,19.8,12.4734375,17.8,79.65316206,5.759902009,1016.819071
Los.Rios,2018/12/2,2018,48,9,0,0,5.875,41,93.262175,31.605,6.19225,28.1,2.1,26,13.9,0,70.27604167,5.041666667,1017.378125
Los.Rios,2018/12/9,2018,49,10,0,0,8.175,34.15625,82.225425,26.46,7.8067,31.2,2.4,28.8,16.475,2,72.52083333,4.244791667,1014.204688
Los.Rios,2018/12/16,2018,50,11,0,0,4.25,38.375,77.057475,18.375,7.03355,20.1,1.9,18.2,13.1875,18.4,82.90104167,4.776041667,1015.502604
Los.Rios,2018/12/23,2018,51,6,0,0,7.5,34.875,97.06445,24.255,7.6892,25.8,2.9,22.9,15.525,0,74.546875,4.552083333,1015.846875
Los.Rios,2018/12/30,2018,52,1,0,0,5.375,41.625,98.5906,17.885,8.8924,27.5,2.7,24.8,14.7875,11.2,78.52604167,4.515625,1012.923438
Los.Rios,2019/1/6,2019,1,1,0,0,5.046875,35.875,89.37475,20.58,8.39185,27.8,2.6,25.2,14.1875,0.2,73.609375,4.84375,1014.846354
Los.Rios,2019/1/13,2019,2,1,0,0,3.625,30.5,90.360525,17.15,4.7282,24.7,-0.4,25.1,13.175,13,80.28125,4.322916667,1014.5375
Los.Rios,2019/1/20,2019,3,1,0,0,6.875,34.77083375,83.75485,20.335,5.5319,29.1,4,25.1,15.65,0,74.65625,4.046875,1015.504688
Los.Rios,2019/1/27,2019,4,3,0,0,8.375,40.44791625,86.489475,27.44,6.6223,28.1,2,26.1,14.55,0,73.80729167,4.328125,1014.477083
Los.Rios,2019/2/3,2019,5,2,0,0,8.5,30,75.878475,28.91,8.6339,38.5,2,36.5,16.7,0,67.40625,4.421875,1014.719271
Los.Rios,2019/2/10,2019,6,4,0,0,12.875,29.66666625,84.63255,32.34,7.05,38.5,5.3,33.2,17.4375,1.8,66.59895833,4.951313406,1011.910938
Los.Rios,2019/2/17,2019,7,1,0,0,9.375,36.79166625,58.85175,34.545,6.98655,35.3,1.3,34,16.7625,1.8,69.33854167,4.453125,1013.621354
Los.Rios,2019/2/24,2019,8,3,1,0.333333333,6.5,38.875,64.01315,28.91,6.4343,27.2,1.2,26,14.4625,1.6,79.85416667,4.03125,1013.923958
Los.Rios,2019/3/3,2019,9,2,0,0,9.125,29,83.95135,36.015,6.5283,26.9,0,26.9,13.075,0.4,72.30729167,4.609375,1015.982292
Los.Rios,2019/3/10,2019,10,3,0,0,6.46875,40.375,74.6569,32.03375,6.627,31.4,3.2,28.2,13.9625,18.4,74.1723279,5.523777174,1014.180707
Los.Rios,2019/3/17,2019,11,6,0,0,8.25,50.375,73.43205,36.015,5.90555,29.6,2.5,27.1,13.9125,0,76.0625,3.8125,1014.188542
Los.Rios,2019/3/24,2019,12,11,0,0,15,35.5,75.7966,39.2,9.122699765,22.7,-1.9,24.6,11.1,2.4,80.203125,3.697916667,1018.736458
Los.Rios,2019/3/31,2019,13,8,0,0,31.625,43.375,69.741125,39.445,8.9253,28.6,0.5,28.1,11.9625,0,80.23958333,2.958333333,1015.030729
Los.Rios,2019/4/7,2019,14,8,0,0,19.625,44.875,67.697525,40.915,7.70565,23.3,-1.1,24.4,11.2,11.6,84.47373188,2.985960145,1017.055616
Los.Rios,2019/4/14,2019,15,7,1,0.142857143,18.5,35.75,56.6575,45.815,7.08055,23.1,1.6,21.5,11.3125,17.4,89.43183877,3.456974638,1016.065806
Los.Rios,2019/4/21,2019,16,3,0,0,19.125,37.375,80.96455,40.18,8.02055,17.5,2.1,15.4,10.05,1.4,91.79166667,2.442708333,1016.302604
Los.Rios,2019/4/28,2019,17,7,5,0.714285714,31.625,29.75,68.260825,32.34,7.125871395,18.7,0.5,18.2,10.775,6.4,88.60280797,3.131793478,1016.236685
Los.Rios,2019/5/5,2019,18,9,1,0.111111111,21.453125,33.125,73.900375,26.46,6.4672,17,-0.4,17.4,12.57857143,93,92.26936189,5.077644231,1012.501886
Los.Rios,2019/5/12,2019,19,13,5,0.384615385,21.75,35.45833375,49.383725,29.4,5.32275,17.1,6.5,10.6,11.2875,6.6,91.91145833,3.067708333,1016.971354
Los.Rios,2019/5/19,2019,20,21,2,0.095238095,27.625,34.5,61.003425,34.055,7.23095,16.4,-1,17.4,8.4875,25.6,94.34375,3.442708333,1016.374479
Los.Rios,2019/5/26,2019,21,30,12,0.4,47.625,34.5,33.152825,31.605,13.0754,14.5,-0.7,15.2,7.15,3.2,92.40625,2.395833333,1019.090104
Los.Rios,2019/6/2,2019,22,30,11,0.366666667,16.25,34.5,21.316975,32.83,8.8689,16.4,0.3,16.1,10,65.9,94.609375,5.125,1011.631771
Los.Rios,2019/6/9,2019,23,29,13,0.448275862,17.8125,34.5,22.830025,21.56,10.88755,17.4,4,13.4,11.3125,62.4,92.11979167,6.666666667,1013.567188
Los.Rios,2019/6/16,2019,24,22,13,0.590909091,19.0416675,32.1458325,36.486775,35.28,6.71071875,15,-2.3,17.3,5.45,44.2,96.89583333,2.838541667,1016.721354
Los.Rios,2019/6/23,2019,25,39,20,0.512820513,41.75,25,23.07565,29.645,10.00865,15,-1.6,16.6,8.2875,61,95.51041667,3.854166667,1017.392188
Los.Rios,2019/6/30,2019,26,44,18,0.409090909,26,25,25.626875,29.155,8.38379279,14.6,-2.2,16.8,5.4875,73.6,91.26641551,5.048657773,1012.092071
Los.Rios,2019/7/7,2019,27,34,9,0.264705882,30.75,25,11.81592719,19.6,8.558028605,13.6,-3.1,16.7,5.175,15.8,95.30480072,3.346467391,1019.389085
Los.Rios,2019/7/14,2019,28,27,12,0.444444444,40.625,25,14.0694,16.17,12.60775,16.9,1.9,15,9.95,64.8,90.13700181,6.308197464,1014.220765
Los.Rios,2019/7/21,2019,29,27,14,0.518518519,34,25,14.7768,18.375,7.92655,13.7,1.2,12.5,8.396875,144.8,93.87839674,6.108242754,1013.791735
Los.Rios,2019/7/28,2019,30,25,12,0.48,45.225,26.45833375,22.594225,23.765,8.20855,13.4,-2.4,15.8,5.1140625,27.4,94.93931159,3.23754529,1019.76798
Los.Rios,2019/8/4,2019,31,9,3,0.333333333,23.875,35.78125,23.0036,19.845,10.85935,13.3,-0.8,14.1,7.2875,90.2,93.61820652,6.169610507,1019.249502
Los.Rios,2019/8/11,2019,32,19,5,0.263157895,41.375,30.5,32.82095943,28.91,8.79135,12.2,-3.7,15.9,5.2875,19,93.08333333,4.28125,1020.248958
Los.Rios,2019/8/18,2019,33,26,5,0.192307692,23.75,29.75,35.943125,26.215,8.61745,15.8,-2.1,17.9,6.323214286,30.4,94.06525856,3.297513175,1017.033171
Los.Rios,2019/8/25,2019,34,30,4,0.133333333,32.875,29.375,41.844675,19.355,13.0284,15.8,1.3,14.5,8.314285714,14.2,93.61316288,2.935606061,1017.984422
Los.Rios,2019/9/1,2019,35,33,5,0.151515152,21.875,32.625,34.95735,20.09,9.86765,14.3,-2.6,16.9,7.475,39.8,90.60986907,4.743247694,1018.925208
Los.Rios,2019/9/8,2019,36,27,3,0.111111111,19.375,22.375,40.685325,32.83,8.601,16.1,-4.9,21,5.775,6.4,82.76766304,3.885416667,1017.761232
Los.Rios,2019/9/15,2019,37,16,3,0.1875,14.375,1.875,54.846425,32.585,5.76925,17,-3.2,20.2,7.975,14.4,87.65806159,3.845108696,1016.901336
Los.Rios,2019/9/22,2019,38,17,3,0.176470588,9.25,13.87500038,62.749,25.725,6.8949,18.9,-3.2,22.1,6.475,6.8,85.6875,4.197916667,1021.759896
Los.Rios,2019/9/29,2019,39,18,1,0.055555556,12.125,24.21875,71.476875,30.68625,8.30255,24.5,-3.2,27.7,10.625,23,83.15625,4.166666667,1017.751042
Los.Rios,2019/10/6,2019,40,14,0,0,9.125,40.42708375,56.614925,25.54125,6.02305,16.9,-2.1,19,7.75,39.4,84.75347222,4.402777778,1019.027778
Los.Rios,2019/10/13,2019,41,11,1,0.090909091,9.25,26.85416625,44.955925,27.44,12.0555,20.5,-0.1,20.6,9.9,4.6,82.51630435,4.25928442,1016.654506
Los.Rios,2019/10/20,2019,42,13,0,0,6.25,29,47.2664375,28.42,6.01365,22.7,0.6,22.1,11.15,8.6,75.99479167,5.213541667,1017.434896
Los.Rios,2019/10/27,2019,43,10,0,0,5.375,30.375,53.81261558,25.235,6.0348,19.7,-0.8,20.5,10.3125,25.2,82.875,4.552083333,1017.085417
Los.Rios,2019/11/3,2019,44,13,0,0,2.125,33.125,68.89658438,22.295,5.08305,19.13333333,0.6,18.53333333,10.678125,34.2,87.21666667,6.48342803,1013.95237
Los.Rios,2019/11/10,2019,45,15,0,0,5.125,37.625,59.149775,26.705,9.4517,27.9,1.8,26.1,12.87916667,4.2,69.23982372,5.224622253,1016.791058
Los.Rios,2019/11/17,2019,46,10,0,0,5,29.75,60.918275,21.07,8.7608,27.9,3.8,24.1,14.0375,9.6,81.63541667,4.927083333,1014.644271
Los.Rios,2019/11/24,2019,47,9,0,0,4.875,32.25,57.7448,22.54,7.1675,26.8,1.3,25.5,13.6125,17,80.59375,4.90625,1014.465625
Los.Rios,2019/12/1,2019,48,7,1,0.142857143,3.5,40.75,53.274425,25.725,6.33795,27.4,2.2,25.2,12.775,20.2,83.05902778,5.638888889,1015.987153
Los.Rios,2019/12/8,2019,49,5,0,0,6.125,33.75,75.82935,33.81,6.9466,27.4,2.2,25.2,15.5,0,71.0625,5.465126812,1017.771354
Los.Rios,2019/12/15,2019,50,8,0,0,4.5,24.5,71.365525,29.645,7.0406,25.4,0.5,24.9,13.6125,2,79.43854167,4.579166667,1016.258229
Los.Rios,2019/12/22,2019,51,9,0,0,3.0625,22.875,44.6972,28.91,9.18615,24.9,2.4,22.5,14.025,3.6,80.046875,4.1875,1016.079688
Los.Rios,2019/12/29,2019,52,4,0,0,2.6875,23.25,71.61115,28.175,8.2955,25.6,0.5,25.1,14.625,13.6,78.51041667,4.484375,1013.589063
Magallanes,2015/1/4,2015,1,2,0,0,6.104165,35.499975,6.5046478,30.79209,8.9831758,13.72,0.2,13.52,7.86,1.77,71.54721481,9.66884663,1002.843539
Magallanes,2015/1/11,2015,2,1,0,0,4.51064125,36.706825,8.46745355,36.2759495,9.39725285,12.76,2.78,9.98,7.020583333,8.3725,72.40939916,14.61973796,989.6129141
Magallanes,2015/1/18,2015,3,2,0,0,4.645638875,37.17185,6.517993425,45.599841,12.3022688,11.58,1.7,9.88,6.712261905,9.475,69.26848833,14.48945056,996.0655021
Magallanes,2015/1/25,2015,4,5,0,0,4.71008625,28.693575,3.990145703,40.7042755,8.81300055,19.76,1.84,17.92,10.6025,4.16,68.3491787,12.00222198,997.033989
Magallanes,2015/2/1,2015,5,2,0,0,5.10373125,35.0800875,5.370030273,28.715666,10.03399005,16.9,1.84,15.06,9.930714286,6.46,74.66203198,9.680298793,996.1894655
Magallanes,2015/2/8,2015,6,1,0,0,4.769547875,38.317675,3.8733294,31.328738,9.5426732,18.52,3.28,15.24,9.722142857,6.215,72.86297799,12.31414625,994.7584153
Magallanes,2015/2/15,2015,7,2,0,0,5.127715,48.80205,6.9642482,37.150134,13.5431581,15.34,2.36,12.98,8.103214286,17.5,74.32190262,12.98564085,991.1164973
Magallanes,2015/2/22,2015,8,1,0,0,4.9884465,47.42185,5.68231495,41.238645,12.7843713,15.34,0.32,15.02,7.972857143,11.8025,75.88815644,12.6984647,996.4998779
Magallanes,2015/3/1,2015,9,2,0,0,4.85416,28.55255,4.6778397,34.242817,9.642849,15.34,2.44,12.9,8.163705357,7.0475,70.46499053,15.23166502,994.5198375
Magallanes,2015/3/8,2015,10,1,0,0,5.00086375,32.8645625,4.7206243,28.524664,11.02666295,15.34,3.18,12.16,8.024657738,16.0225,73.41481543,13.34845297,986.3882396
Magallanes,2015/3/15,2015,11,7,0,0,5.351186625,52.8783,6.92939565,31.922422,13.8401605,14.86,2.4,12.46,7.7025,21.99,76.18042802,13.95566498,987.0258412
Magallanes,2015/3/22,2015,12,2,0,0,5.14062,38.3071875,6.390628675,29.36890705,13.56340335,14.54,1.08,13.46,6.5494375,10.1275,75.63880818,14.30995922,988.8626855
Magallanes,2015/3/29,2015,13,1,0,0,6.5690675,17.49272125,4.97325125,21.0202062,16.06098829,14.26,3.2,11.06,7.701770833,5.03,82.85154587,10.91992581,1005.618296
Magallanes,2015/4/5,2015,14,1,0,0,4.87816625,22.6628375,5.362858023,25.9946225,13.78318264,10.74,-0.02,10.76,4.445833333,12.45142857,77.72495925,13.67638942,984.8887883
Magallanes,2015/4/12,2015,15,6,0,0,6.723955,30.2812625,5.011741998,30.240448,13.0686837,14.12,-0.2,14.32,5.9309375,6.1575,80.45919913,9.909396742,1001.11754
Magallanes,2015/4/19,2015,16,5,0,0,5.30101,32.1324125,3.988284193,34.465865,12.58295045,9.14,-1.92,11.06,3.955,3.5075,77.58341435,12.63975694,994.6708892
Magallanes,2015/4/26,2015,17,3,0,0,5.46421625,37.7083125,6.886876325,31.99955045,14.8158946,11.1,-2.42,13.52,4.506875,17.1775,79.81776854,12.46952944,989.1384086
Magallanes,2015/5/3,2015,18,3,0,0,6.197915,54.5132375,6.22764699,31.5308875,16.2455688,11.78,-1.48,13.26,4.091785714,4.56,79.92709971,11.18214548,998.6669273
Magallanes,2015/5/10,2015,19,8,0,0,6.55208,40.5520625,4.751446963,26.5045165,16.7393931,6.96,-4.14,11.1,2.285,12.9,82.94560431,11.07177136,1004.496046
Magallanes,2015/5/17,2015,20,5,0,0,5.962649375,41.29705,6.304072063,21.964789,20.68533685,7.224,-0.42,7.644,3.93,15.84,90.02941022,10.21080812,986.7521085
Magallanes,2015/5/24,2015,21,3,0,0,5.415245,25.855075,5.039456685,23.09351625,16.47210645,9.42,-0.56,9.98,2.635416667,30.4525,82.33090691,15.13254076,981.7968143
Magallanes,2015/5/31,2015,22,2,0,0,7.58361125,38.21809375,9.72298375,24.4661802,21.01323705,6.48,-3.88,10.36,0.927142857,16.5425,84.22101811,11.7105228,990.9276119
Magallanes,2015/6/7,2015,23,7,0,0,7.2396265,48.4639125,8.80762125,17.5716989,27.97198655,3.7,-3,6.7,-0.157,27.455,84.1473562,12.04967003,990.9015038
Magallanes,2015/6/14,2015,24,5,0,0,5.984305875,32.3223625,4.838504323,24.0603573,11.0190748,5.04,-2.96,8,0.223,20.805,81.27913543,15.40846091,986.213274
Magallanes,2015/6/21,2015,25,7,0,0,5.7760975,51.0147625,9.923358075,25.30452365,24.29203225,5.12,-6.02,11.14,-0.81875,41.7,80.57774964,16.62695871,988.3821733
Magallanes,2015/6/28,2015,26,7,2,0.285714286,5.714755,40.08975875,11.93154878,22.28764265,21.8528521,7.4,-2.56,9.96,1.371875,42.13142857,81.39978809,14.92074045,988.4736384
Magallanes,2015/7/5,2015,27,7,1,0.142857143,4.16062125,27.34503375,10.85891095,20.0178475,26.6538645,2.58,-4.0825,6.6625,-1.214821429,31.63321429,79.12345727,15.1161428,992.8496529
Magallanes,2015/7/12,2015,28,8,4,0.5,4.93803,30.903925,7.534146998,18.9717906,25.0617912,3.7,-7.4,11.1,-1.697857143,13.5875,85.76112869,11.4432051,991.9889836
Magallanes,2015/7/19,2015,29,3,2,0.666666667,3.6047475,23.7319,6.036878568,29.8037257,20.5397144,4.3,-3.84,8.14,0.235571429,26.0125,80.23897288,15.85888121,975.0241483
Magallanes,2015/7/26,2015,30,1,0,0,4.72586625,34.5465125,6.0146292,20.53002,26.82908755,4.44,-5.46,9.9,-0.295,28.6175,82.76534692,12.80428863,987.9036938
Magallanes,2015/8/2,2015,31,5,0,0,7.48825125,27.120275,5.313753,22.96271565,24.1563644,4.94,-4.02,8.96,-0.96,1.93,87.38912789,6.860141272,995.7973987
Magallanes,2015/8/9,2015,32,10,2,0.2,4.3513025,25.8010375,3.389657423,34.55267095,20.25352036,7.14,-4.7,11.84,0.5075,8.3975,84.46312487,11.47951486,991.6324892
Magallanes,2015/8/16,2015,33,13,4,0.307692308,3.28985375,26.1910625,5.554465828,31.687222,11.95316291,7.08,-1.42,8.5,1.9375,15.475,76.94732626,16.7335264,986.0014502
Magallanes,2015/8/23,2015,34,17,2,0.117647059,5.10053875,30.852625,4.478496673,31.9125975,15.9535061,4.72,-5.94,10.66,-1.8375,33.5125,74.22707165,14.6881461,991.6012931
Magallanes,2015/8/30,2015,35,19,1,0.052631579,4.1371725,37.0215125,6.617727,27.3326753,18.0938579,6.52,-3.96,10.48,1.1259375,8.1825,85.01202845,9.914192306,993.2435349
Magallanes,2015/9/6,2015,36,10,2,0.2,3.55779,39.4497375,5.337394243,33.9707935,16.50881439,12.06,-4.14,16.2,3.2725,3.4925,72.97164728,17.14918058,991.2370521
Magallanes,2015/9/13,2015,37,9,3,0.333333333,2.77741875,32.181425,2.71859322,30.7300315,11.0120248,5.82,-6,11.82,0.4475,18.4825,75.03925093,16.41033546,987.3865615
Magallanes,2015/9/20,2015,38,6,0,0,4.309405625,37.1009875,5.102003945,29.5760913,14.8584813,4.94,-4.54,9.48,-0.465446429,28.04571429,72.4392773,18.69712765,990.9756209
Magallanes,2015/9/27,2015,39,8,2,0.25,5.09640125,34.310825,4.851234575,31.9527285,10.97401825,8.92,-4.82,13.74,1.891785714,4.1225,72.39095597,15.35204999,998.8925339
Magallanes,2015/10/4,2015,40,12,1,0.083333333,6.02109,24.9066125,4.638905845,33.0027985,11.2535672,10.08,-1.86,11.94,3.635,9.09,76.01368755,11.6148479,1002.335964
Magallanes,2015/10/11,2015,41,5,2,0.4,5.04825125,28.43595,4.701517295,35.921753,8.36384505,12.34,-2.16,14.5,4.6425,8.071428571,75.87125206,13.40088706,1002.28586
Magallanes,2015/10/18,2015,42,9,0,0,4.3905925,28.902275,3.953204685,35.8149085,11.9283227,12.34,-1.84,14.18,4.334375,16.99071429,72.33263613,14.02893951,999.5138441
Magallanes,2015/10/25,2015,43,6,1,0.166666667,5.13325625,27.729625,3.514738843,30.913071,10.32123995,11.82,-2.5,14.32,3.71125,9.465,69.27928367,15.45066956,1003.617611
Magallanes,2015/11/1,2015,44,3,0,0,3.83129125,30.557225,2.668189988,32.7559365,8.2765261,12,-1.1,13.1,5.67,12.1,72.93735872,15.11060385,993.8467052
Magallanes,2015/11/8,2015,45,4,0,0,4.101455,30.64005,3.285923108,40.5607055,6.8823275,12.1,-0.62,12.72,6.456517857,10.88,72.12082332,16.08767675,997.2221426
Magallanes,2015/11/15,2015,46,3,0,0,3.916455,29.247675,3.301842228,31.830155,6.3930387,13.14,-0.66,13.8,6.252321429,14.4925,71.56194748,16.39970267,984.4980686
Magallanes,2015/11/22,2015,47,8,0,0,3.71754,28.9195,2.9689971,30.9443183,7.47480715,10.7,-0.98,11.68,4.422857143,10.2025,70.38687125,15.10775215,990.75629
Magallanes,2015/11/29,2015,48,4,0,0,4.8272975,30.65729,5.048271675,29.410927,10.04422665,13.7,0.48,13.22,7.223571429,7.16,73.34763942,13.63174474,991.6457098
Magallanes,2015/12/6,2015,49,1,0,0,4.93550625,33.0637,5.982904275,37.307522,10.3838087,16.62,2.08,14.54,8.34675,6.9275,70.66784722,14.61863283,995.5073889
Magallanes,2015/12/13,2015,50,6,0,0,3.91012375,33.7660875,5.20458415,34.6385655,8.97890115,14.14,0.02,14.12,5.366458333,8.55,72.25681212,16.77055835,985.0542201
Magallanes,2015/12/20,2015,51,1,0,0,4.484345,34.333275,4.569179458,33.409817,8.30892555,11.84,0.28,11.56,6.372291667,4.57,73.57286201,11.34345324,996.2396303
Magallanes,2015/12/27,2015,52,1,0,0,4.10411,32.75515,7.48415445,27.117286,9.6073358,12.08,-1.12,13.2,6.504583333,11.725,72.66059618,14.25948477,986.0853866
Magallanes,2016/1/10,2016,1,1,0,0,4.782858182,40.25988091,4.920764908,25.84979855,7.306780655,16.32,2.86,13.46,8.977142857,7.3675,71.14341238,12.54813978,997.2926685
Magallanes,2016/1/17,2016,2,1,0,0,5.4340275,37.85045,3.820681155,28.726544,8.62333675,15.58,0.18,15.4,7.5525,3.56,66.36693821,13.915008,993.941856
Magallanes,2016/1/24,2016,3,1,0,0,3.58424,51.7876125,3.686579075,19.2280606,11.5959246,16.04,3.8,12.24,9.3475,8.19,72.20820393,11.83698887,995.2641267
Magallanes,2016/1/31,2016,4,1,0,0,3.99368425,38.022175,3.139391093,15.97639365,10.93032235,17.74,4.52,13.22,10.2175,5.905,73.60342262,13.20238095,994.7494792
Magallanes,2016/2/7,2016,5,1,0,0,5.70140525,52.8152375,3.32696901,23.12155895,7.8258243,17.98,4.48,13.5,10.4375,22.54,75.8504626,11.56570264,1002.768414
Magallanes,2016/2/14,2016,6,2,0,0,4.08181125,41.5675125,4.288203125,16.6954025,9.3499638,13.8,3.3,10.5,8.3825,9.4275,73.54017857,12.92857143,987.7622396
Magallanes,2016/2/21,2016,7,6,1,0.166666667,3.51198125,39.5411875,6.897926175,14.9234057,12.14422895,16.32,0.98,15.34,7.9525,14.2,74.20729167,14.90230331,982.0109375
Magallanes,2016/2/28,2016,8,3,0,0,4.132525,41.2876625,7.295059225,14.25952675,13.67745825,15.76,0.9,14.86,7.4425,10.345,74.30223214,11.95875388,988.701555
Magallanes,2016/3/6,2016,9,4,0,0,4.57581875,46.214475,6.0417331,19.27845955,16.1829178,16.34,3.12,13.22,9.105,8.22,76.82087054,11.13494759,1001.690617
Magallanes,2016/3/13,2016,10,5,0,0,4.26941,37.14705,4.743000083,22.1158658,12.94152285,13.16,3.06,10.1,7.67,11.3825,74.22938988,13.69904891,993.4090316
Magallanes,2016/3/20,2016,11,6,0,0,3.43362625,44.3470125,5.290582375,25.4659615,13.96645185,16.32,1.24,15.08,7.5875,14.585,73.3359475,13.32124918,991.7198534
Magallanes,2016/3/27,2016,12,4,0,0,3.58251625,51.6317875,6.154972775,34.943517,12.85922585,16.76,2.1,14.66,8.67,17.49714286,77.5722632,11.57987189,991.385828
Magallanes,2016/4/3,2016,13,9,0,0,5.17332,41.956325,4.21937507,25.48035525,11.8780703,15.5,1.14,14.36,7.03,10.3925,75.81589674,11.78590839,992.7514153
Magallanes,2016/4/10,2016,14,6,0,0,3.27183375,37.7271125,3.963977143,19.0273762,11.34607495,15.38,1.14,14.24,5.6325,5.88,74.5298169,11.41889881,996.2791629
Magallanes,2016/4/17,2016,15,6,0,0,4.14682875,45.5092575,3.113107253,21.0146104,16.1809673,11.28,-4.26,15.54,3.7525,24.585,78.47942547,13.91757246,988.7334805
Magallanes,2016/4/24,2016,16,5,0,0,5.29257375,37.7547075,4.20202936,20.89372005,13.5941625,7.08,-3.02,10.1,1.3734375,18.345,76.80937284,11.95645704,992.8389015
Magallanes,2016/5/1,2016,17,6,0,0,8.60791125,44.0805,6.665979868,21.0683585,20.1266032,8.46,-2.24,10.7,2.185,6.8,78.57978778,12.28872283,1007.657216
Magallanes,2016/5/8,2016,18,5,0,0,7.88204625,49.465325,6.251079288,21.5326972,20.41553805,7.68,-3.6,11.28,1.5675,5.4525,82.22455357,11.00260417,1007.272396
